FPR,TPR,Threshold
0.010570511237342553,0.808602999210734,0.8643195033073425
0.010570511237342553,0.8093922651933702,0.8641988635063171
0.010669301061990615,0.8093922651933702,0.863978385925293
0.010669301061990615,0.8097868981846882,0.8639775514602661
0.010718695974314645,0.8097868981846882,0.8637695908546448
0.010718695974314645,0.8101815311760063,0.8636098504066467
0.010965670535934799,0.8101815311760063,0.8629891276359558
0.010965670535934799,0.8109707971586425,0.8627027273178101
0.011212645097554952,0.8109707971586425,0.861695408821106
0.011212645097554952,0.8117600631412786,0.8612193465232849
0.011311434922203012,0.8117600631412786,0.8608366847038269
0.011311434922203012,0.8121546961325967,0.8607652187347412
0.011360829834527044,0.8121546961325967,0.8604735732078552
0.011360829834527044,0.8133385951065509,0.8593581914901733
0.011459619659175104,0.8133385951065509,0.8583019375801086
0.011459619659175104,0.813733228097869,0.8579176664352417
0.011607804396147196,0.813733228097869,0.8570911288261414
0.011607804396147196,0.8141278610891871,0.8570627570152283
0.011657199308471228,0.8141278610891871,0.8570619821548462
0.011657199308471228,0.8145224940805051,0.8570113778114319
0.011706594220795258,0.8145224940805051,0.8568276166915894
0.011706594220795258,0.8149171270718232,0.8567702174186707
0.011953568782415411,0.8149171270718232,0.8560777902603149
0.011953568782415411,0.8157063930544594,0.8552381992340088
0.012002963694739441,0.8157063930544594,0.8551121950149536
0.012002963694739441,0.8161010260457774,0.8550381064414978
0.012052358607063473,0.8161010260457774,0.85469651222229
0.012052358607063473,0.8164956590370955,0.8545555472373962
0.012101753519387503,0.8164956590370955,0.8545438051223755
0.012101753519387503,0.8168902920284136,0.8545141220092773
0.012151148431711533,0.8168902920284136,0.8544954061508179
0.012151148431711533,0.8172849250197316,0.8543992638587952
0.012200543344035565,0.8172849250197316,0.854314923286438
0.012200543344035565,0.8184688239936859,0.8534775376319885
0.012496912817979749,0.8184688239936859,0.8530600070953369
0.012496912817979749,0.819258089976322,0.8527138829231262
0.01264509755495184,0.819258089976322,0.8521522283554077
0.01264509755495184,0.8196527229676401,0.8518348336219788
0.012793282291923933,0.8196527229676401,0.8505123257637024
0.012793282291923933,0.8200473559589582,0.850283145904541
0.012892072116571993,0.8200473559589582,0.850008487701416
0.012892072116571993,0.8204419889502762,0.8498950004577637
0.013040256853544084,0.8204419889502762,0.8491997122764587
0.013040256853544084,0.8208366219415943,0.848996102809906
0.013089651765868116,0.8208366219415943,0.8487614393234253
0.013089651765868116,0.8216258879242304,0.8484446406364441
0.013188441590516176,0.8216258879242304,0.8472274541854858
0.013188441590516176,0.8220205209155486,0.8472049236297607
0.013287231415164238,0.8220205209155486,0.8456482887268066
0.013287231415164238,0.8228097868981847,0.8455516695976257
0.01343541615213633,0.8228097868981847,0.8448803424835205
0.01343541615213633,0.8232044198895028,0.8448082208633423
0.01348481106446036,0.8232044198895028,0.8448043465614319
0.01348481106446036,0.8235990528808208,0.8447730541229248
0.013632995801432452,0.8235990528808208,0.8440632820129395
0.013632995801432452,0.823993685872139,0.8437796235084534
0.013682390713756484,0.823993685872139,0.8436982035636902
0.013682390713756484,0.824388318863457,0.8436907529830933
0.013781180538404544,0.824388318863457,0.8429591059684753
0.013781180538404544,0.8259668508287292,0.841803252696991
0.013830575450728575,0.8259668508287292,0.8417539000511169
0.013830575450728575,0.8263614838200474,0.8417451977729797
0.013929365275376636,0.8263614838200474,0.8414539098739624
