y_actual,y_pred,y_prob,top_3_features
0,0,0.0009404424,"['Status_Scores', 'Band_Band F', 'Sustainability_Score']"
0,0,0.001845902,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.022693917,"['Status_Scores', 'Sustainability_Score', 'Band_Band F1']"
0,1,0.059495516,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.011314116,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.01853165,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0072752205,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.004898351,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
1,1,0.9998721,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
0,1,0.29911077,"['Status_Scores', 'Discount_Amount', 'Total_Net_Paid']"
0,0,0.0016818661,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.032007538,"['Status_Scores', 'Total_Net_Paid', 'Band_Band F1']"
1,1,0.9851871,"['Status_Scores', 'stage_high_risk_flag', 'Band_Band B']"
0,0,0.022621587,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.052403096,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.008589838,"['Tenure_Years', 'Sustainability_Score', 'Status_Scores']"
0,1,0.823997,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.0074041,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0055848383,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.9256589,"['Status_Scores', 'stage_high_risk_flag', 'Payment_Timeframe']"
0,1,0.083357245,"['Status_Scores', 'Renewal_Score_At_Release', 'stage_high_risk_flag']"
0,0,0.0043222355,"['Status_Scores', 'Current_Anchorings', 'Total_Net_Paid']"
0,0,0.017859802,"['Status_Scores', 'Tenure_Years', 'Current_World_Pay_Token']"
0,0,0.0016073688,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_flag']"
0,0,0.0017439995,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.045491673,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,1,0.0755446,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.014263486,"['Status_Scores', 'Tenure_Years', 'Renewal_Score_At_Release']"
0,0,0.0011844458,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0023684595,"['Status_Scores', 'Sustainability_Score', 'Current_Anchorings']"
1,1,0.85885864,"['Status_Scores', 'Renewal_Score_At_Release', 'stage_high_risk_flag']"
0,0,2.2571841e-05,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0019781177,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
1,1,0.99997497,"['Total_Net_Paid', 'Band_Band B', 'Status_Scores']"
0,0,9.561657e-05,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
1,1,0.99948657,"['Total_Net_Paid', 'Band_Band B', 'Status_Scores']"
0,1,0.43578252,"['Status_Scores', 'Total_Net_Paid', 'Connection_Group_2']"
0,0,0.001453011,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.00015552716,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.03480045,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,1,0.058369372,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
1,1,0.8842388,"['Total_Net_Paid', 'Discount_Amount', 'Status_Scores']"
0,0,0.004185218,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0062445253,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.032855302,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,1.5628606e-05,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
1,1,0.931362,"['Status_Scores', 'Band_Band B', 'stage_high_risk_flag']"
0,0,0.0055050435,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0023322527,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.017274318,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.0007931133,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.0018461954,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.047976244,"['Status_Scores', 'cancel_flag', 'Connection_Group_4-9']"
0,0,0.0024235905,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0027805269,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.00049697136,"['Total_Net_Paid', 'Status_Scores', 'Sustainability_Score']"
0,0,0.00035910273,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,1,0.09638799,"['Status_Scores', 'Renewal_Score_At_Release', 'Sustainability_Score']"
0,1,0.393557,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.00236318,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.99943656,"['Total_Net_Paid', 'Status_Scores', 'Discount_Amount']"
0,0,0.0055134427,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.034494188,"['Tenure_Years', 'Status_Scores', 'stage_high_risk_flag']"
0,0,0.0051335995,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0071229595,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
0,1,0.6655036,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.008863535,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
1,1,0.47726613,"['Status_Scores', 'stage_high_risk_flag', 'Sustainability_Score']"
0,0,0.0161572,"['Total_Net_Paid', 'Tenure_Years', 'Status_Scores']"
0,0,0.008346873,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.009638626,"['Status_Scores', 'Total_Net_Paid', 'Band_Band F1']"
0,0,0.003706686,"['Status_Scores', 'Sustainability_Score', 'Band_Band J']"
0,0,0.0029766553,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.034196142,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00011682172,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,1,0.11093096,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.99698275,"['Total_Net_Paid', 'cancel_flag', 'Status_Scores']"
0,0,0.031113736,"['Status_Scores', 'Tenure_Years', 'Payment_Timeframe']"
0,1,0.7475622,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.00089599425,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00051436154,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
1,1,0.9951114,"['Total_Net_Paid', 'Status_Scores', 'stage_high_risk_flag']"
1,1,0.91417474,"['Status_Scores', 'stage_high_risk_flag', 'Band_Band B']"
0,0,0.00019786964,"['Sustainability_Score', 'Payment_Timeframe', 'Status_Scores']"
0,0,0.0054532792,"['Status_Scores', 'Customer_Response_Risk_Low Risk', 'Total_Net_Paid']"
0,0,0.034168568,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.0034727857,"['Status_Scores', 'Current_Anchorings', 'Current_World_Pay_Token']"
0,0,0.0028787914,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.007993588,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0008789779,"['Status_Scores', 'Band_Band F', 'Sustainability_Score']"
0,0,0.012442597,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.0035733806,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0002476018,"['Status_Scores', 'Sustainability_Score', 'Band_Band F']"
0,0,0.0038201169,"['Status_Scores', 'Anchoring_Score', 'Connection_Group_independent']"
0,0,0.003604382,"['Status_Scores', 'Sustainability_Score', 'Anchoring_Score']"
0,0,0.044060655,"['Status_Scores', 'Current_World_Pay_Token', 'Tenure_Years']"
0,0,0.002768554,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.99979454,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
0,0,0.004232114,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.000825438,"['Status_Scores', 'Sustainability_Score', 'Band_Band F']"
0,0,0.0011889158,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
1,1,0.99964404,"['Total_Net_Paid', 'Status_Scores', 'Band_Band F1']"
0,0,0.004502548,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.16960979,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.018331585,"['Status_Scores', 'Renewal_Score_At_Release', 'Band_Band F2']"
0,0,0.0066947117,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
1,1,0.99300694,"['Status_Scores', 'Discount_Amount', 'Renewal_Score_At_Release']"
0,1,0.29577237,"['Status_Scores', 'Tenure_Years', 'Renewal_Score_At_Release']"
0,1,0.20464256,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,1,0.5249295,"['Status_Scores', 'Total_Net_Paid', 'Anchoring_Score']"
0,0,0.0020701922,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.98602444,"['Total_Net_Paid', 'Status_Scores', 'Renewal_Score_At_Release']"
0,0,0.044082966,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.025180833,"['Status_Scores', 'Tenure_Years', 'Current_World_Pay_Token']"
0,0,0.0032470068,"['Status_Scores', 'Sustainability_Score', 'Connection_Group_independent']"
0,0,0.0025205691,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.016433757,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.003219251,"['Status_Scores', 'Sustainability_Score', 'Call_attend_status_renewal']"
0,1,0.13326772,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.99994195,"['Total_Net_Paid', 'Discount_Amount', 'Band_Band B']"
0,0,0.032247562,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.00016513393,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.016464029,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.006145683,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.01961957,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,1,0.07977378,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.017797746,"['Status_Scores', 'Current_World_Pay_Token', 'Tenure_Years']"
0,0,0.006198939,"['Status_Scores', 'Band_Band F', 'Total_Net_Paid']"
0,0,0.008515408,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.007114837,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.003801116,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,1,0.054240003,"['Status_Scores', 'Total_Net_Paid', 'Band_Band B']"
0,1,0.07005925,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.0012489127,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.00097091496,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.010856034,"['Sustainability_Score', 'Tenure_Years', 'Status_Scores']"
0,1,0.13228501,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.010337866,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0010733973,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0076797106,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.010276213,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.00023499619,"['Status_Scores', 'Renewal_Score_At_Release', 'Tenure_Years']"
0,0,0.03259922,"['Status_Scores', 'Sustainability_Score', 'Unnamed: 0']"
0,0,0.004751728,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,1,0.09714951,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.004602786,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.015443768,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
0,1,0.5126386,"['Status_Scores', 'Payment_Timeframe', 'Band_Band I']"
0,0,0.010254776,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
0,0,0.0026196712,"['Status_Scores', 'Renewal_Score_At_Release', 'Tenure_Years']"
0,0,0.0017327721,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,1,0.8677056,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0030203117,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.004113479,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.011695534,"['Status_Scores', 'Current_World_Pay_Token', 'Connection_Group_4-9']"
0,1,0.05351496,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
0,1,0.069051385,"['Status_Scores', 'Tenure_Years', 'Payment_Timeframe']"
0,0,0.003295558,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00028364555,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00014197327,"['Status_Scores', 'Sustainability_Score', 'Band_Band F']"
1,1,0.99988794,"['Discount_Amount', 'Total_Net_Paid', 'Status_Scores']"
0,0,0.00895998,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.00032569066,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
1,1,0.99958557,"['Total_Net_Paid', 'Discount_Amount', 'Status_Scores']"
0,0,0.04759283,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,0,0.0072831973,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0027211122,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0003796892,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.027537994,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.016807003,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.0005807348,"['Sustainability_Score', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.047175188,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0013788582,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.77295476,"['Total_Net_Paid', 'Status_Scores', 'stage_high_risk_flag']"
0,0,0.0061318297,"['Status_Scores', 'Tenure_Years', 'Current_Anchorings']"
0,0,0.003499118,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.016980622,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.039029963,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
0,0,0.026352176,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.0005642018,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0003753207,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0018282988,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.008620894,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0027093273,"['Sustainability_Score', 'Tenure_Years', 'Status_Scores']"
0,1,0.8038734,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.011742226,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.93497825,"['Status_Scores', 'stage_high_risk_flag', 'Renewal_Score_At_Release']"
0,0,0.04660542,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.027413828,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.00043361145,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.008589598,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0016892416,"['Sustainability_Score', 'Status_Scores', 'Current_World_Pay_Token']"
0,0,0.00017679704,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.016006466,"['Status_Scores', 'Total_Net_Paid', 'Current_Anchorings']"
0,0,0.04859388,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.0029766737,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
1,1,0.99998987,"['Total_Net_Paid', 'Band_Band B', 'Discount_Amount']"
0,0,0.01661748,"['Status_Scores', 'Payment_Timeframe', 'stage_high_risk_flag']"
0,0,0.0036287538,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.9773013,"['Total_Net_Paid', 'Status_Scores', 'Band_Band C1']"
0,0,0.0030219434,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.025952877,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.89948064,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.00039186748,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0100188665,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0124359485,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,1,0.33800048,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,1,0.078135364,"['Status_Scores', 'Current_World_Pay_Token', 'stage_high_risk_flag']"
0,0,0.009362393,"['Status_Scores', 'Sustainability_Score', 'Anchoring_Score']"
0,0,0.0010485831,"['Sustainability_Score', 'Total_Net_Paid', 'Status_Scores']"
0,0,0.014961753,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.002943217,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.022843191,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,1,0.06244554,"['Status_Scores', 'Renewal_Score_At_Release', 'Total_Net_Paid']"
0,0,0.019554514,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
0,1,0.10142929,"['Total_Net_Paid', 'Status_Scores', 'Sustainability_Score']"
1,1,0.9957045,"['Discount_Amount', 'Status_Scores', 'Total_Net_Paid']"
0,1,0.11607556,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,7.289951e-05,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,5.8523136e-05,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.01062199,"['Sustainability_Score', 'Tenure_Years', 'Status_Scores']"
0,0,0.0032503712,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.0011440881,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.00010413078,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0006971369,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.99893683,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
0,0,0.0025187882,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.00020245927,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.003327872,"['Sustainability_Score', 'Status_Scores', 'Current_World_Pay_Token']"
0,0,0.015471257,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
1,1,0.9997286,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
0,1,0.1563341,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.00021828055,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.007870236,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.13113967,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.0013251209,"['Sustainability_Score', 'Status_Scores', 'Current_Anchorings']"
0,0,0.0224709,"['Status_Scores', 'Current_World_Pay_Token', 'Auto_Renewal_Score']"
0,1,0.07016101,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.010806015,"['Sustainability_Score', 'Status_Scores', 'Anchoring_Score']"
0,1,0.05187826,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.003072579,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.003123604,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.6899707,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.0013401328,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,1,0.05719105,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,1,0.06427341,"['Status_Scores', 'Sustainability_Score', 'Unnamed: 0']"
0,0,0.00097449723,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0039389753,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
0,0,0.032020874,"['Status_Scores', 'Current_Anchorings', 'Sustainability_Score']"
0,0,0.00610983,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0029177025,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.016400255,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.02762703,"['Sustainability_Score', 'Status_Scores', 'Payment_Timeframe']"
0,1,0.068932,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.0009386435,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.000488062,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.001073564,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.0057303365,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.005796626,"['Status_Scores', 'Renewal_Score_At_Release', 'Payment_Timeframe']"
0,0,0.011148649,"['Status_Scores', 'Tenure_Years', 'Renewal_Score_At_Release']"
0,1,0.069165975,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
